totalPop1975;maxPop1975;minPop1975;moran1975;avgDist1975;entropy1975;alpha1975;alphaRSquared1975;totalPop1990;maxPop1990;minPop1990;moran1990;avgDist1990;entropy1990;alpha1990;alphaRSquared1990;urbFromScratch1990;totalPop2000;maxPop2000;minPop2000;moran2000;avgDist2000;entropy2000;alpha2000;alphaRSquared2000;urbFromScratch2000;totalPop2015;maxPop2015;minPop2015;moran2015;avgDist2015;entropy2015;alpha2015;alphaRSquared2015;urbFromScratch2015;width;height;water;areaid
1624416.97653768;20987.845703125;0;0.482181149279596;0.496250205358681;0.722487498295345;-1.87095024349284;0.708035709651877;1938347.66478244;24502.90625;0;0.479436272876708;0.5070425744796;0.72509084585267;-1.86203096259166;0.697998706933173;0;2000236.61616992;22359.388671875;0;0.489755374646029;0.532840356147207;0.749451917530894;-1.80407994373753;0.682962812393664;67;1982002.32786614;18608.50390625;0;0.497843917619733;0.573218849376959;0.779642016033859;-1.7476914714721;0.663569629887714;101;38;33;0.110047846889952;233
2304271.24060298;10824.359375;0;0.493899150336662;0.51693739334309;0.76286007567047;-2.05700753862614;0.653375482848278;2399811.99109712;8647.056640625;0;0.511913201296217;0.55307100646311;0.789278710795343;-2.03240280844036;0.669563530492132;252;2359411.17647244;8383.5556640625;0;0.514050322747512;0.555640079533891;0.792377544744206;-2.0095229478313;0.673995074432388;33;2210249.18326425;7737.8359375;0;0.516186687831183;0.557657561082092;0.794461676324807;-2.03084535860238;0.67609020525722;50;72;35;0.109126984126984;234
1184559.57145275;51153.08203125;0;0.167189084288173;0.656087264916731;0.652759759110234;-1.67887750889089;0.761283580988036;1834870.96579111;31216.978515625;0;0.270488676888234;0.670286625305899;0.767739359012042;-1.57520447532479;0.746086540184474;703;2346485.56744418;34425.8203125;0;0.283349746816623;0.678115850235199;0.781274268050215;-1.58078388427704;0.74091990818197;131;3153989.19534439;37508.7421875;0;0.285452958236794;0.720514855760115;0.810878998466176;-1.53196187243989;0.723904027759955;211;46;50;0.0817391304347826;235
825089.161133498;27471.369140625;0;0.267727309540693;0.405998404156427;0.6679401599986;-2.33257003510338;0.816729662625149;1370340.22869993;81172.59375;0;0.234363735330945;0.413891700071418;0.695147787564503;-2.27529850931022;0.717492390197315;166;1703518.16110993;58763.50390625;0;0.292987450449866;0.434146503496667;0.721496044944118;-2.02392121629926;0.698669242207862;94;2178982.12823203;69128.03125;0;0.319659934220041;0.460883462962927;0.753105127723916;-2.01716638594523;0.71060013244007;167;38;29;0.117967332123412;236
205245.13428688;45102.62109375;0;0.0246335696426461;0.608553756073856;0.44522219060095;-1.81565815871069;0.852475831844699;638700.308101177;13252.5830078125;0;0.317806598515632;0.532292558443472;0.716427560940361;-1.44068204183353;0.695439779144826;419;843140.233273827;12000.6123046875;0;0.376933850203824;0.534136623519912;0.726844152317965;-1.45862447186002;0.67770372765306;28;1291760.9209462;11712.0390625;0;0.423330131505163;0.514577124314549;0.727877152874282;-1.50223414643336;0.673284227578229;30;40;63;0.45952380952381;237
690764.025127973;9400.83984375;0;0.433212548145911;0.662646396084832;0.814621297177247;-1.82315579627513;0.558968504485958;1145737.05964562;14840.2431640625;0;0.427505094786259;0.669052240840623;0.81802822075618;-1.57971035434267;0.534084544770652;49;1491845.71998145;18627.76171875;0;0.43135052982332;0.67233521835877;0.821775739515574;-1.74928030840272;0.536872165205811;66;2050839.06128062;23942.724609375;0;0.427599965890921;0.682898100077663;0.827061452797193;-1.8697470063379;0.548984057032649;94;34;49;0.0972388955582233;238
2511699.59748268;137766;0;0.0326375352662305;0.78019441074852;0.587876366412705;-1.43500731382108;0.881609357023062;4095958.27506137;107867.8515625;0;0.0568504613654295;0.803237934318092;0.69748070663796;-1.51687388450578;0.790699889413606;808;5343490.98713183;113461.9453125;0;0.0804502220592404;0.81689592729308;0.759854664138225;-1.47254909267332;0.769400949284225;538;6856024.19146869;59436.5625;0;0.119493270443429;0.851186769165558;0.841988088494054;-1.35420867435248;0.718865086526972;977;62;68;0.0607210626185958;239
935391.335224152;59067.99609375;0;0.349576115244587;0.341082091679308;0.653951013615293;-1.72531272649879;0.689287517190598;1335952.1005367;49040.4921875;0;0.420399387153288;0.362981771890139;0.696041191088695;-1.96180567348858;0.666560131249326;47;1619973.88556004;49221.734375;0;0.438052380048292;0.391889800614128;0.721108797594606;-1.97844205937713;0.68702765738541;36;1959973.80788612;53015.7890625;0;0.446092585958393;0.423853480966383;0.747251487392562;-1.7955878007242;0.752354168334983;36;22;20;0.181818181818182;240
405584.866064806;17896.97265625;0;0.294791367431548;0.310911214031594;0.56421657781114;-1.86153953988051;0.728563856452157;646523.050956205;24058.326171875;0;0.336127926606932;0.310180300063562;0.587875729060218;-2.00275035130572;0.779418179969829;67;798828.938058004;36802.84375;0;0.336595957215607;0.312538520500903;0.594114882809853;-2.00983195491737;0.785176443590015;16;1046440.78055263;37500.03515625;0;0.352374576858762;0.33445722251809;0.610104889529281;-1.96336271110497;0.798658592516768;33;35;43;0.451162790697674;241
1058827.36319543;11879.3388671875;0;0.39687162938733;0.653932214115786;0.804965770867913;-1.66824398577091;0.732233644862501;1491222.19381254;13592.80078125;0;0.412766708358536;0.693106279813224;0.83382640234313;-1.65024863371963;0.680747878885828;115;1840942.11246023;14633.828125;0;0.414796345325551;0.713369401137018;0.846152385569646;-1.62323770589408;0.665758053977012;41;2175991.28977328;13154.12890625;0;0.411888199304375;0.737227288866413;0.859878766598217;-1.5709615161679;0.643250781821697;39;44;37;0.097051597051597;242
1392255.84840054;7326.32177734375;0;0.434846402424724;0.796348263836543;0.806950251081355;-1.72234865405062;0.645811342933285;1552063.77855072;6572.47607421875;0;0.46107776127321;0.794996586938545;0.824456454564267;-1.83979534020962;0.679819058102659;252;1718834.03396329;7169.92919921875;0;0.462835720380076;0.795785628553017;0.826976784261814;-1.84975752590098;0.691268065083412;54;1978352.39368054;7913.025390625;0;0.468928354637784;0.794839067951889;0.831606242554717;-1.83155113928341;0.705140126513544;80;40;43;0.0941860465116279;243
900882.214094162;57447.71484375;0;0.0962410296023252;0.662965644363398;0.616540516024083;-1.36007073326297;0.846208841925365;1457247.42175512;77995.6484375;0;0.197728705560892;0.651898866191894;0.710102382904396;-1.75467855908406;0.754475224393103;384;1845126.02933627;85910.0546875;0;0.212976825442797;0.660409746547743;0.738399373717151;-1.8329711304234;0.732340209065919;139;2477428.07644399;108954.65625;0;0.218875519748445;0.665861553348217;0.765650535588694;-1.69607166843208;0.727942227958185;150;40;38;0.238815789473684;244
2108168.5378446;30903.435546875;0;0.32400862777533;0.512861146883223;0.781149198837849;-1.57263028484759;0.634722499102558;2234916.77889206;30638.306640625;0;0.362427463610182;0.52950502698822;0.804425393989383;-1.66837240438705;0.624957638455964;130;2258625.08706387;29146.017578125;0;0.365328883078169;0.538506431350272;0.811330130390578;-1.61805848545584;0.636065331352837;32;2180502.18788934;25430.52734375;0;0.365901643524551;0.551374234984573;0.818810262407955;-1.6067402059635;0.628380697800493;38;42;38;0.335213032581454;245
746703.542055607;73720.828125;0;0.226504764154364;0.437945609519729;0.677647581463945;-1.63894800909261;0.632769944220415;1184623.40897846;53238.05859375;0;0.399378747033399;0.430330722492507;0.726147515745586;-1.80845107326529;0.626491337249364;41;1504909.96722347;65369.48828125;0;0.40579288285333;0.438817195464545;0.733842945819074;-1.88784705399312;0.653577878992342;25;2003507.09318793;65097.27734375;0;0.433900803049878;0.440419306210381;0.743600329465025;-2.04878764221026;0.666942667930659;28;16;29;0.185344827586207;246
217367.202062488;6616.73046875;0;0.261760904694476;0.480184481577653;0.6995892490792;-1.52253171750031;0.767483900552333;1196085.07074165;27880.052734375;0;0.313637109714775;0.484020536622315;0.724237770888397;-1.66230439554811;0.73679594954592;94;1933968.93396962;33120.3359375;0;0.332125569510511;0.496592368633511;0.739989995501052;-1.67292107521093;0.718743111602309;43;2222751.33464046;36215.234375;0;0.344683467252697;0.504026143389417;0.753177919246368;-1.71654297783913;0.745063188568435;104;32;44;0.105113636363636;247
1237464.60350037;307100.875;0;0.0863514333411135;0.243253234804483;0.402067867753998;-1.98574507594693;0.827637282414149;1716946.29738617;231546.953125;0;0.157050903202912;0.259960005277624;0.447024858257824;-2.36104427123147;0.758578672150179;14;1661389.29097366;143959.203125;0;0.255962335859458;0.354994029587632;0.562342111338596;-1.97762531567557;0.825639118903946;67;2217483.14421654;100917.5078125;0;0.318643300142981;0.482679142796825;0.674637001519983;-1.78587280361629;0.839427287015321;183;41;17;0.160688665710187;248
789640.858440399;53369.46875;0;0.271647084610927;0.378301604417529;0.627143466147759;-1.5484903229941;0.925240416125151;982078.05129993;46835.9140625;0;0.339776800411366;0.457951189872454;0.696191065745846;-1.6929996289595;0.800937124526285;169;1451712.38694097;55255.74609375;0;0.368838866753519;0.491625126135959;0.738424378246398;-1.62259603557513;0.75412402397468;80;2274282.12078717;51156.32421875;0;0.429466896310052;0.506091270138774;0.786561941764455;-1.63207491280027;0.743826269263914;137;32;41;0.108231707317073;249
1554315.39760014;38914.35546875;0;0.086865423541455;0.80248894627666;0.7016518269076;-1.62345850569359;0.789151013292433;2001028.53295693;40164.19921875;0;0.146525985905493;0.790756727893112;0.762334121508543;-1.65280769387787;0.676266213272004;397;2204091.44160977;95486.8671875;0;0.121764804153608;0.793458601628735;0.770441414593811;-1.62811622095675;0.693694722061769;132;2331085.63378127;89913.625;0;0.150613590262145;0.798335740370664;0.799570493530273;-1.5829251454367;0.672082905125337;162;50;37;0.0918918918918919;250
1413870.38812308;41234.8046875;0;0.397531722601169;0.502487437492557;0.710063239770082;-1.95706272281302;0.675132240810591;1974770.06684951;34510.203125;0;0.441989904049369;0.53764468769654;0.7538749715612;-2.03027608603958;0.704289752856114;192;2243379.54677404;23297.23828125;0;0.497144850914722;0.517117092858335;0.77296243582956;-1.88235312105116;0.718690036331683;79;2600691.72282478;25115.212890625;0;0.50115491427199;0.522112623904058;0.787915696446072;-1.81410008060886;0.73968726605062;135;40;32;0.109375;251
1969606.28436218;14497;0;0.499351526631665;0.440609032282925;0.781847231974072;-1.96843447850297;0.755794720531461;2211723.441535;12084.4853515625;0;0.532890541251012;0.48779742336797;0.822226405604905;-1.80125774383061;0.753725706922468;318;2268050.99895675;11053.1015625;0;0.531692308403778;0.515485773688682;0.838757166929477;-1.72040807868725;0.73195687963183;50;2407203.7497735;9407.2802734375;0;0.52546846558323;0.556885283224586;0.86136284227843;-1.63218853734656;0.693822177945291;72;46;44;0.0869565217391304;252
1353742.67661346;13282;0;0.345105969767015;0.696535400412409;0.82167291754543;-1.88481595609004;0.612622277581101;1755472.35764343;17003;0;0.34401334823009;0.697370177222894;0.822806368684596;-1.78329643583702;0.586705458861529;45;1935687.0469856;18561;0;0.34377442019332;0.697822981579303;0.824258981027971;-1.74088221080403;0.577701785707774;30;2052336.92432652;19362;0;0.341980386936414;0.698766856798732;0.825811111933747;-1.82481044622449;0.587768586166019;50;36;33;0.161616161616162;253
526883.056024075;47414.44921875;0;0.230260234968587;0.380623106267368;0.653811250904338;-1.58760134743621;0.726511859366463;749971.942119837;40326.359375;0;0.338730166736496;0.390699570241325;0.696554645759947;-1.71369517714997;0.661669044170427;42;1042344.61724624;37018.12890625;0;0.384758719892893;0.439321560669066;0.745248428087832;-1.74123661978428;0.612065886893668;54;1721682.77104354;43926.78515625;0;0.421434438507114;0.47104832459587;0.775206053614808;-1.81427085668945;0.598469778901411;51;26;26;0.14792899408284;254
794436.027488708;29486.734375;0;0.279343186459276;0.500016958030288;0.684902877620632;-1.78484269000378;0.724817952164552;1179874.25778317;44568.53125;0;0.29072129607207;0.481184436031521;0.6848656991667;-1.77880353377134;0.725705458865765;0;1502399.68228972;32711.39453125;0;0.356678425844429;0.487038971773099;0.728232058450116;-1.81787163267391;0.739584454874066;94;1962957.1255805;24133.76171875;0;0.444750482812863;0.513681448865526;0.793338843092805;-1.77151958466307;0.724193524480858;180;26;32;0.134615384615385;255
1494656.86247616;15016.974609375;0;0.401887980412406;0.662469366179392;0.77759604756821;-2.04881682054;0.668826243641737;1827525.44879656;16758.78515625;0;0.406887802792998;0.672752447808896;0.799247677131632;-1.94423948512373;0.678208831587446;69;1870555.52795255;16471.861328125;0;0.406679129226205;0.678485312893136;0.809409066140156;-1.82934703144657;0.679472122615566;20;1727313.26525128;13513.0478515625;0;0.414419357310814;0.689823873055184;0.831611911056487;-1.6513024961821;0.657535015699457;41;32;25;0.1375;256
3330855.54140878;193093;0;0.00788804373537754;1.07483349351083;0.539676639047589;-1.72614064119504;0.77717012671877;4870677.71134448;220352.65625;0;0.0188028937224433;1.07645476162152;0.582770554370979;-1.70091364392413;0.810085781381964;226;5941103.72739458;252229;0;0.0237588736348868;1.0910543027066;0.609457397266584;-1.70500753450498;0.803672981256298;137;7052651.69213414;305179;0;0.021760085038884;1.0977456942532;0.641290876227516;-1.70981772819998;0.797220685609354;360;53;111;0.0550739418663947;257
802840.534257174;19804.6015625;0;0.4844516468343;0.377006631025865;0.70591012989568;-1.97785947396972;0.730552633500027;1170865.89005953;15697.0791015625;0;0.523084429727184;0.459498956187892;0.767103663963645;-1.88249140351732;0.666715759229758;60;1371890.77846566;17304.404296875;0;0.530790338619296;0.489210516211717;0.784884466067379;-1.88240663060019;0.674142922305793;51;1660154.12813489;18660.201171875;0;0.534781604056497;0.533855983931433;0.807102160092985;-1.93384336961056;0.677703087459612;74;32;19;0.161184210526316;258
1409510.05841828;9595.8046875;0;0.470266981826831;0.494970044228635;0.803630686729738;-1.75126168320937;0.621837117596866;1790524.86618934;13612.2373046875;0;0.471980664852411;0.501916984512653;0.806771385721311;-1.73032567300996;0.607289708567825;18;1999353.68946753;16084.9931640625;0;0.465426263635364;0.512453290701766;0.811011844180814;-1.77399119973682;0.58403519838784;24;2156834.62361516;11855.21484375;0;0.466711100241229;0.533206338112582;0.819779336108109;-1.74878599033053;0.561915301331971;41;50;50;0.0784;259
1648696.70578868;16941.01171875;0;0.374617092990303;0.606335040245955;0.839627354300635;-1.55693252506032;0.588869321885669;1956537.83382092;18569.416015625;0;0.469403585237746;0.590024500603777;0.859387142377853;-1.54298834348781;0.610857245029171;199;2159977.79983759;21280.966796875;0;0.498411664233876;0.578073630185224;0.864444949884812;-1.53077521328825;0.621348865654659;85;2422713.44191252;24803.623046875;0;0.520347008172766;0.563291446772384;0.867057530232837;-1.56973440440542;0.631083656629881;114;44;44;0.0888429752066116;260
1077118.54603954;20879.78515625;0;0.37810037660033;0.545134186379604;0.636138349007131;-2.16978768165397;0.837528144198467;1374057.71134551;18526;0;0.408843814112861;0.621143856461659;0.714382218517504;-1.92326323163431;0.796031483896961;358;1764529.17805292;18919.52734375;0;0.408359374632723;0.690568385337954;0.765549367406562;-1.8038646600793;0.749987884663708;152;2648335.3728815;17972.65625;0;0.412822311504515;0.773634268466946;0.829321424546098;-1.57316805491203;0.703133680943121;178;68;32;0.213235294117647;261
2054925.86609064;6810;0;0.472246730834812;0.582185471582816;0.873629136152033;-1.78202691321328;0.727309937800505;2360090.74423692;7471;0;0.467530809357299;0.607327195911565;0.881539383884119;-1.69653265696618;0.695706510280818;137;2609150.62522141;7967;0;0.458253928849681;0.62666153183362;0.886139782619354;-1.6518142237877;0.684436338947143;79;2912377.72719954;8230;0;0.436641867334807;0.660768398443326;0.892493606139817;-1.62577390529918;0.671911523864104;175;90;71;0.0497652582159624;262
782074.596794942;10222.095703125;0;0.468820971408507;0.448317393933053;0.783510392870363;-1.81948131141765;0.677406109277522;1286975.73338552;10449.74609375;0;0.533747531673537;0.473985029758708;0.810398722220843;-1.80737954908866;0.646055382224554;84;1411605.65013611;10552.5419921875;0;0.538112510317276;0.488431189875305;0.822042876448335;-1.74360980675222;0.627981107016822;22;2076489.97388643;12950.0556640625;0;0.54689221347793;0.51239444713581;0.841224499978024;-1.63170635525696;0.595580862510179;29;32;35;0.116071428571429;263
1466602.25343555;38685.265625;0;0.0416751297102396;0.803524500129044;0.697765854113644;-1.47909094431949;0.778244504927754;2174869.90539784;24717.44140625;0;0.13776609398117;0.798485103588042;0.827142390840297;-1.40127274422123;0.693846292451616;1034;2778544.86132814;28494.111328125;0;0.143390543826703;0.799785778825262;0.834696259511926;-1.40735846880585;0.689348249484264;110;4133278.2629208;19976.1953125;0;0.188601656439304;0.804672312597046;0.866127004128749;-1.38815898510455;0.665515772965143;368;65;53;0.067343976777939;264
429242.575890303;15365.21875;0;0.25627992478952;0.585869048044459;0.638990605597221;-1.76046330321322;0.76036773772841;735153.194489429;9636;0;0.389895206252254;0.600048195832208;0.713275775302636;-1.88089815478496;0.709681335989241;228;1182976.53713807;27184;0;0.377564970451544;0.60541082511642;0.720669884146006;-1.97884971662548;0.699474036335586;63;1845043.99997537;44576;0;0.380018910793559;0.609595420690959;0.726068768949183;-1.97487319975813;0.713665760433062;46;35;56;0.356632653061224;265
821919.640267834;21871.7578125;0;0.317988909853182;0.701250902187208;0.690773693485422;-2.20981783935088;0.763852872576015;1061629.44728703;20981.0859375;0;0.351116711235861;0.722161330510655;0.720402178386269;-2.13239189254916;0.749338486648044;54;1238582.61032877;19372.9765625;0;0.360518499398157;0.729912992021006;0.744074707843702;-2.06141595069854;0.72307661493367;46;1501686.29788218;17375.11328125;0;0.374299971079402;0.726129174720797;0.769971382907111;-2.01316014431097;0.691190647953707;74;40;33;0.107575757575758;266
182359.319084167;27569.19140625;0;0.17190046267359;0.316840836096176;0.52412553928235;-2.18788395240964;0.819092768447966;641782.98185705;57571.2734375;0;0.272161286733542;0.350572968668205;0.638891117972894;-2.04700966321665;0.836284461602691;335;889450.225174667;51206.05078125;0;0.333440500776076;0.407348300733157;0.699794440317799;-1.94587090452233;0.806425224127141;55;1620831.3579947;75918.3203125;0;0.349602864950453;0.454688492101621;0.737827101798916;-1.9251866153235;0.751177515715996;66;42;23;0.130434782608696;267
1630832.52086595;62594.51171875;0;0.329783389555677;0.439666209047937;0.702248315772143;-1.89493655222611;0.709959478359662;1898390.01593459;32119.26953125;0;0.387340340112915;0.498454243754739;0.755449994873061;-1.87263170741716;0.707548652146582;217;2045181.59564078;19640.283203125;0;0.394547223856771;0.539401829071173;0.779242305247603;-1.75894432079426;0.680951530062181;52;2172718.78106993;28955.87890625;0;0.350689563458054;0.589493839421161;0.796821166479008;-1.66204038092941;0.694344872574635;88;42;38;0.0977443609022556;269
2344830.75499725;231492.5625;0;0.0379836194788001;0.746899867298766;0.533278695308555;-1.40451531034124;0.892268121702216;2968002.11781564;37668.7890625;0;0.226774285247565;0.74638195760647;0.768922978351516;-1.56949831507752;0.725704040262998;1265;3195203.57387558;21907.8359375;0;0.269537744442738;0.758237565079748;0.808618811661321;-1.55319263960664;0.706407008991002;398;3512053.89320219;13314.62890625;0;0.345482755183783;0.765297677499971;0.840413656897024;-1.56114231465433;0.668500885514585;405;64;65;0.203125;270
1135791.11597008;5182;0;0.456957845618733;0.583314662205826;0.830709405360092;-1.9177608991587;0.773708285074623;1464094.4470116;6372;0;0.457954246585783;0.594692415886074;0.83326337977327;-1.91609690273011;0.76196616834688;151;1738177.73861235;7312;0;0.456354279536898;0.602287510711368;0.834506111222735;-1.91463384909242;0.752245593370667;76;2130305.11219284;8464;0;0.452912839109014;0.613252638591238;0.835488985910888;-1.9335505085488;0.744924019229046;94;88;62;0.0542521994134897;271
1326141.17744899;24314.93359375;0;0.233380735510697;0.900042142990269;0.748430518877846;-2.05387310187477;0.729815591733699;1865700.21583436;33039.7109375;0;0.235295823330786;0.909154204795486;0.755726087778312;-2.07720732952012;0.720839061931797;75;2182847.99425965;37542.5625;0;0.235961473619743;0.916672828698189;0.761304129638741;-2.06004462681923;0.71122022944761;20;2556127.95964496;41632.2734375;0;0.235396459217904;0.930523893271152;0.770544042942488;-2.04075540049996;0.700103952726833;34;44;39;0.191724941724942;272
659011.587914884;32413.78515625;0;0.344147070747882;0.180775235499203;0.500126344209336;-1.83887737096747;0.544157784221966;1073701.56813455;39944.9609375;0;0.35671452813938;0.270239116176976;0.562117917710151;-2.23943499854684;0.708860218985831;85;1417357.02983034;45628.7578125;0;0.364592341876593;0.32623394818003;0.606303223868874;-2.10818203185499;0.760061404957572;85;1964983.38684082;54566.68359375;0;0.370179940860402;0.372152659242778;0.640436114316274;-1.93987467164065;0.787564156955046;71;47;26;0.11620294599018;273
1520967.08089548;42438.8203125;0;0.235482202361595;0.721778123753077;0.76235710952076;-1.86937831323508;0.694722966424677;1759060.55869532;36250.01171875;0;0.298657720882417;0.744230045732345;0.83280358516177;-1.46894067465126;0.555220007447742;27;1657134.02854598;50053.47265625;0;0.285809217520773;0.820282647835854;0.815858696379945;-1.68075049840295;0.616244118999421;30;1882280.22546661;60558.25390625;0;0.290105638301648;0.86849739056888;0.748310880069467;-2.44882397176671;0.769350671200037;38;18;27;0.176954732510288;274
1742306.69971634;22409.244140625;0;0.206671669842546;0.758575108642237;0.762685804328234;-1.64324769451097;0.66879030556759;2340328.41060036;23375.556640625;0;0.296670496089281;0.768524813170146;0.820384136071409;-1.58879574537744;0.668390445502456;650;2640957.27613921;26342.6171875;0;0.323982689548546;0.766424129929543;0.835092217036591;-1.53891410873104;0.665053551296923;158;2912870.26324403;28522.185546875;0;0.34264241653904;0.76623702215112;0.848669868909459;-1.48626114176091;0.653323804952835;154;38;77;0.0772385509227615;275
1734855.21159434;147807.28125;0;0.211449551907107;0.684380709962153;0.534881121666875;-1.87844780517994;0.769543752565748;2602225.35760331;28412.76171875;0;0.244061933564351;0.79802562791647;0.780907822067066;-1.43210916250016;0.69249359191207;827;2764892.51771972;27602.951171875;0;0.271039696367671;0.806166752924544;0.791604521368836;-1.42888642716435;0.699560149634517;91;2785946.58758673;25210.509765625;0;0.29995588289386;0.833291356687542;0.820279476541455;-1.38709864081539;0.667245099935277;211;56;49;0.288629737609329;276
709812.864898682;94790.953125;0;0.283613368490034;0.222675236009353;0.479081423260331;-2.34279885059779;0.875221661621629;1112129.01959497;77812.1484375;0;0.372595600404023;0.28475726704442;0.59486012081379;-2.12251560416302;0.799363080202401;51;1406062.36013404;55861.4453125;0;0.434101098664983;0.337021880703762;0.666661804169307;-2.09248674024303;0.779884256059399;59;1877806.2903018;44410.15625;0;0.455583919436844;0.414619072377721;0.727815140273591;-1.97334471416417;0.754931183699737;57;20;23;0.178260869565217;277
3838311.97040761;126054.3984375;0;0.1165571292104;0.891805561211883;0.674227350361891;-1.60151453952247;0.770332585549677;5350520.43722582;59969.34765625;0;0.210577831220855;0.886716661745801;0.78402133438755;-1.4875010806385;0.739795960105398;1324;6068135.9183753;41553.6171875;0;0.253714690344875;0.878468153315346;0.827483210838892;-1.35026565301257;0.709002411835656;585;6833130.83592199;38632.0078125;0;0.295420261214846;0.87828318361569;0.849768955274451;-1.28109634398072;0.654104601106652;258;62;107;0.392372625866747;278
2015386.29923913;40122.6953125;0;0.155692015219544;0.814096874950589;0.739905456297139;-1.81449014015413;0.740796582939198;2285412.42611396;46540.84375;0;0.197078168899048;0.815821072271389;0.802440079723559;-1.71154977802269;0.709554655050929;423;2290083.92507224;47321.32421875;0;0.20375215901353;0.811264877800803;0.81355085882773;-1.64663154033713;0.704950629954769;72;2113663.15550936;45210.24609375;0;0.202022852851486;0.807741595026155;0.822359756697792;-1.56061832733457;0.701456715316559;52;44;33;0.103305785123967;279
886382.539439201;58946.3359375;0;0.336993097127179;0.354093515385107;0.645949431198306;-1.83625189062142;0.711027263723457;1212324.80168653;38518.2109375;0;0.425484075715603;0.387290205329346;0.706371349584329;-1.87989769750578;0.669362567675887;39;1432991.77764332;40735.1484375;0;0.438105546090789;0.404601872753487;0.726299496420592;-2.03257847017282;0.665808981932147;37;1688847.37571716;33898.2578125;0;0.466123685883574;0.452586284777245;0.77568140017556;-1.78786175635541;0.714163622246845;69;20;23;0.178260869565217;280
1103741.19035923;130271.9765625;0;0.148574816804093;0.504535757968884;0.59931453841569;-1.85445114350577;0.696474208228131;1476587.3240633;152224.53125;0;0.15643106816204;0.472606408360251;0.688600668196304;-1.67063734009822;0.755082625786502;172;1688739.73919511;121481.03125;0;0.226755361296005;0.484954619183708;0.71516028063665;-1.72006468961716;0.744257243090356;59;2007159.37388337;71084.140625;0;0.323677987226547;0.521306574232058;0.754066113482833;-1.72239676906825;0.753345940566989;119;35;32;0.213392857142857;281
572570.446304902;15645.9326171875;0;0.381752727816509;0.646274557261443;0.75203182126085;-1.57698053456467;0.587067950668931;800672.106495999;13836.357421875;0;0.405006328680013;0.668063040311392;0.765545927810383;-1.66467573118322;0.576698999430642;32;953119.159179464;11000.9306640625;0;0.440526547150252;0.68904430031898;0.777790046212053;-1.73553548545226;0.588618835374614;35;1408755.32991971;12310.2021484375;0;0.465542214716016;0.716922252197659;0.811415524131924;-1.82638550510294;0.593721342127499;106;22;37;0.14004914004914;282
1941659.58834909;5994.57373046875;0;0.456768338553633;0.615035009815452;0.87489535149903;-1.45215967019349;0.575842348155693;2061616.58951435;5176.4111328125;0;0.493866668805045;0.620607826172114;0.887328728344318;-1.46454758771023;0.570622382561193;130;2210155.25940974;5375.10107421875;0;0.494222676782105;0.624974769901061;0.890050997508794;-1.46580763638147;0.566394755831019;24;2276452.34132782;5370.974609375;0;0.492326745466197;0.629784098815223;0.893004526131406;-1.48415597872039;0.559041803295665;67;42;47;0.088145896656535;283
606673.018419981;29844.20703125;0;0.337288128999017;0.408557359460575;0.610230785123114;-2.11038308223586;0.775439419233128;919959.379154682;29033.55078125;0;0.401800953768781;0.45460229211179;0.664419182934232;-1.94813522727595;0.73043734779048;78;1215643.80798578;32398.03125;0;0.394362039877834;0.531939481113118;0.689589526847832;-2.03163657371189;0.721261527635343;42;1605178.25181383;30726.90625;0;0.454522299411111;0.566763840667732;0.742697336031761;-1.82956438816487;0.73069806433802;81;20;33;0.154545454545455;284
272491.149634361;24371.525390625;0;0.145707655062294;0.730205596196434;0.676925672171531;-1.68559256064248;0.757149019581762;517319.21734333;46269.76171875;0;0.145705131988067;0.730206034334005;0.676925712723648;-1.68558881018709;0.757147892192506;0;726444.390817583;65241.5859375;0;0.159792240474502;0.729216584871533;0.699425544509916;-1.68776179890611;0.728631298887968;29;1159917.13998842;39393.92578125;0;0.29177793071488;0.729244618329256;0.736752819366677;-1.74948587360581;0.726130620601394;49;28;27;0.334656084656085;285
1541539.66852527;33844.95703125;0;0.265233689348945;0.5903869981885;0.788638132855597;-1.63302470140398;0.722774781933019;2052137.32452602;44596.38671875;0;0.330096742055525;0.595685476606646;0.826033592729067;-1.5158714074227;0.713074721442967;335;2302063.43965626;49955.55859375;0;0.344053937352654;0.598277827096112;0.837687896993401;-1.50285545518807;0.70188404051683;149;2515819.71436616;54124.83203125;0;0.365360102737473;0.604857702829405;0.855308145997334;-1.43888611675449;0.698469678539162;200;50;44;0.0836363636363636;286
1078554.68495704;5571.037109375;0;0.384001138525044;0.749875800894844;0.851714690432897;-1.51511863347285;0.587893131770489;1326803.91713023;5717.751953125;0;0.403987750528211;0.760024826443634;0.864862423755019;-1.54568602218287;0.597481453285576;105;1564298.46709123;6768.30224609375;0;0.411760496602206;0.757684406875876;0.866102234838434;-1.56429769928882;0.606439661672546;30;1856895.1551881;7989.20166015625;0;0.425150095156733;0.753521799799539;0.868045172782706;-1.53029632741089;0.624352543953118;31;41;31;0.11014948859166;287
329369.451131403;8921.8935546875;0;0.209296568982795;0.711421550275364;0.630148146894176;-1.89384091816273;0.666805388368676;532861.865926627;6432.529296875;0;0.267195477862653;0.746082583384432;0.701582524271732;-1.5960263217324;0.586494826280302;96;699564.852635369;8427.9033203125;0;0.271752662505223;0.749588385432806;0.706938849601174;-1.56642924797157;0.596536818615775;15;1060338.76258226;12372.171875;0;0.275222920581477;0.747905120871867;0.716200420170868;-1.55503848737763;0.614497640355819;31;38;45;0.360233918128655;288
